video_id,views,likes,comments,tracked_at,cohort_id
AQCVQJf1O5M,56797,901,8,2026-05-14 07:10:07.546427,cohort2
wdmj27ME8DI,25957,105,0,2026-05-14 07:10:07.546427,cohort2
htzTFE09hmI,39034,101,1,2026-05-14 07:10:07.546427,cohort2
Ee-hdzO5A7c,19616,576,80,2026-05-14 07:10:07.546427,cohort2
uRnKJ7nkqqw,34957,82,0,2026-05-14 07:10:07.546427,cohort2
qXoyhvbbfEw,184213,4478,46,2026-05-14 07:10:07.546427,cohort2
Y7Wuh6oT3k0,17449,171,2,2026-05-14 07:10:07.546427,cohort2
6Up48gnrc7s,27642,1219,16,2026-05-14 07:10:07.546427,cohort2
rMXdW6EVyBM,15842,353,54,2026-05-14 07:10:07.546427,cohort2
f03Sw9ZuVNs,15672,1485,22,2026-05-14 07:10:07.546427,cohort2
dVrWT8aPDcU,17449,136,2,2026-05-14 07:10:07.546427,cohort2
uiVPUfp7-Fo,14122,167,2,2026-05-14 07:10:07.546427,cohort2
2xqaR-_97Ng,52375,2420,22,2026-05-14 07:10:07.546427,cohort2
S0GmlfRTYRI,25891,125,1,2026-05-14 07:10:07.546427,cohort2
EyMmuu_r58w,39224,161,100,2026-05-14 07:10:07.546427,cohort2
Fzl9SJnJSPc,17795,0,0,2026-05-14 07:10:07.546427,cohort2
7bt5SUv2KQo,184437,4484,41,2026-05-14 07:10:07.546427,cohort2
oj0zTYwoELs,17071,673,3,2026-05-14 07:10:07.546427,cohort2
AkBKyOTwJyU,15906,124,1,2026-05-14 07:10:07.546427,cohort2
Ygbnj93LVDo,63005,1725,17,2026-05-14 07:10:07.546427,cohort2
t7KwtFmxSR8,17658,0,68,2026-05-14 07:10:07.546427,cohort2
1kXe4Qp74u4,10545,427,23,2026-05-14 07:10:07.546427,cohort2
h89_g4MfLs0,20802,76,0,2026-05-14 07:10:07.546427,cohort2
lgUWfH3fVvY,14211,437,0,2026-05-14 07:10:07.546427,cohort2
DKZQXIcWDsA,28309,129,2,2026-05-14 07:10:07.546427,cohort2
L1j8rXi-uXQ,13785,414,0,2026-05-14 07:10:07.546427,cohort2
jZgiOKhWpU0,25788,80,10,2026-05-14 07:10:07.546427,cohort2
N7c3v_9k0iU,17816,2054,162,2026-05-14 07:10:07.546427,cohort2
9bMUysDSQOU,14275,386,6,2026-05-14 07:10:07.546427,cohort2
cK2F4OSUZ7E,19756,261,1,2026-05-14 07:10:07.546427,cohort2
R-R6W9GHMRk,19140,297,0,2026-05-14 07:10:07.546427,cohort2
xq3JtqC2tic,12662,276,2,2026-05-14 07:10:07.546427,cohort2
8jkuLdsL4oo,18031,247,7,2026-05-14 07:10:07.546427,cohort2
kTyi2UVkN8Y,13081,957,15,2026-05-14 07:10:07.546427,cohort2
h6KxXMwtbBs,59573,788,18,2026-05-14 07:10:07.546427,cohort2
Q3Yl0jv6e6g,12929,84,1,2026-05-14 07:10:07.546427,cohort2
zHkcFTFmKyY,29986,1729,19,2026-05-14 07:10:07.546427,cohort2
yKrBMTONhjE,9302,40,0,2026-05-14 07:10:07.546427,cohort2
Ns7KNx75Li4,8062,94,3,2026-05-14 07:10:07.546427,cohort2
RnOwfKZvffw,6100,247,2,2026-05-14 07:10:07.546427,cohort2
nhaRBE-krH4,14623,0,0,2026-05-14 07:10:07.546427,cohort2
F0XfdXtH4IY,10278,78,3,2026-05-14 07:10:07.546427,cohort2
HOet-EVGZyE,7337,78,0,2026-05-14 07:10:07.546427,cohort2
_G4Ahj_63cI,9573,124,1,2026-05-14 07:10:07.546427,cohort2
ClhLO8o5eRo,7535,447,7,2026-05-14 07:10:07.546427,cohort2
sqT1kTR8Vy4,10226,0,0,2026-05-14 07:10:07.546427,cohort2
r18iCQb7f-0,10498,31,1,2026-05-14 07:10:07.546427,cohort2
J_H1M5D9Ttk,45781,154,0,2026-05-14 07:10:07.546427,cohort2
CU3tv6GxuBE,22525,226,2,2026-05-14 07:10:07.546427,cohort2
xuAebPh69TA,4954,228,3,2026-05-14 07:10:07.546427,cohort2
q22sAjmjDdg,8441,120,0,2026-05-14 07:10:07.546427,cohort2
nGZn1zu6BcQ,11971,34,1,2026-05-14 07:10:07.546427,cohort2
d0po454gsuk,18937,0,8,2026-05-14 07:10:07.546427,cohort2
-pzEgeUEUJI,31029,151,0,2026-05-14 07:10:07.546427,cohort2
Lvfy8HffaPE,6030,44,1,2026-05-14 07:10:07.546427,cohort2
bdFd4ctEiNo,54444,0,1,2026-05-14 07:10:07.546427,cohort2
LgcXsJEilDo,5067,159,1,2026-05-14 07:10:07.546427,cohort2
Z1dl02RTOSs,6296,47,3,2026-05-14 07:10:07.546427,cohort2
tZcsmI8WgM8,13832,112,4,2026-05-14 07:10:07.546427,cohort2
Dvp0Z8mzUPI,5935,44,0,2026-05-14 07:10:07.546427,cohort2
1h7PqKhfEY4,35947,121,1,2026-05-14 07:10:07.546427,cohort2
DOYdoe-d6D4,5477,110,0,2026-05-14 07:10:07.546427,cohort2
h6kAY7B-WwE,10996,23,0,2026-05-14 07:10:07.546427,cohort2
42ID-3H76Qs,6226,0,13,2026-05-14 07:10:07.546427,cohort2
hLHu3Dlzqlg,11599,86,5,2026-05-14 07:10:07.546427,cohort2
j9HEUq_xCrI,13061,0,21,2026-05-14 07:10:07.546427,cohort2
hBrzCguxS78,18034,1186,33,2026-05-14 07:10:07.546427,cohort2
bLmQxE1N1G4,12534,26,0,2026-05-14 07:10:07.546427,cohort2
8tf-ELM7u8A,5745,41,0,2026-05-14 07:10:07.546427,cohort2
6R0_Pf1CSNg,2206,20,0,2026-05-14 07:10:07.546427,cohort2
o40xpKHaUp4,5612,38,0,2026-05-14 07:10:07.546427,cohort2
2TunLRpCfuM,10149,141,1,2026-05-14 07:10:07.546427,cohort2
p-meA4uy4eE,5378,168,4,2026-05-14 07:10:07.546427,cohort2
kpc5hLZI62U,6261,32,4,2026-05-14 07:10:07.546427,cohort2
txBVIsLzQWw,17912,275,10,2026-05-14 07:10:07.546427,cohort2
GJgBcyhnHXQ,3112,11,0,2026-05-14 07:10:07.546427,cohort2
PxtSHS6czlk,12140,60,0,2026-05-14 07:10:07.546427,cohort2
6RK0RVKVOk4,1703,22,1,2026-05-14 07:10:07.546427,cohort2
qFU3sHutR04,3867,11,6,2026-05-14 07:10:07.546427,cohort2
S8Roopi_OhA,5634,130,0,2026-05-14 07:10:07.546427,cohort2
8X541NTog5U,4602,275,17,2026-05-14 07:10:07.546427,cohort2
42Zi1dhQwQk,25162,169,5,2026-05-14 07:10:07.546427,cohort2
cVMQ6Bsf9Es,2247,28,1,2026-05-14 07:10:07.546427,cohort2
KAUemCCmol4,1643,0,0,2026-05-14 07:10:07.546427,cohort2
Q_yg2CxvGlw,30644,309,1,2026-05-14 07:10:07.546427,cohort2
_xWH3HjSIh8,5109,21,0,2026-05-14 07:10:07.546427,cohort2
YoFUDGnETWA,4908,16,1,2026-05-14 07:10:07.546427,cohort2
hT_HLLHc-Xc,22307,300,1,2026-05-14 07:10:07.546427,cohort2
ORiSbIVFYY8,1865,30,3,2026-05-14 07:10:07.546427,cohort2
inr0n-hW9EA,2829,23,7,2026-05-14 07:10:07.546427,cohort2
410dOmcCloY,3273,33,2,2026-05-14 07:10:07.546427,cohort2
h5_ykvDFJS4,2323,17,0,2026-05-14 07:10:07.546427,cohort2
kRDIOTcT9wc,3123,16,1,2026-05-14 07:10:07.546427,cohort2
2KCiwmTdh8I,1437,20,1,2026-05-14 07:10:07.546427,cohort2
oFmD2PbIftA,130179,7537,17,2026-05-14 07:10:07.546427,cohort2
Vh0bmBTUAbs,1177,34,10,2026-05-14 07:10:07.546427,cohort2
zqZLz28laY8,3224,14,0,2026-05-14 07:10:07.546427,cohort2
kJB3N_lSbWs,2996,9,9,2026-05-14 07:10:07.546427,cohort2
8EhSink33R0,2166,4,1,2026-05-14 07:10:07.546427,cohort2
jUii5ri95Iw,2244,142,0,2026-05-14 07:10:07.546427,cohort2
PGORv53zTKE,2715,16,0,2026-05-14 07:10:07.546427,cohort2
xkVHIgwfaFo,8009,296,1,2026-05-14 07:10:07.546427,cohort2
Ro00n1VRfFU,2892,0,0,2026-05-14 07:10:07.546427,cohort2
A8DuCioSWuk,1518,10,3,2026-05-14 07:10:07.546427,cohort2
ZZcJSUF1vqw,1774,11,0,2026-05-14 07:10:07.546427,cohort2
VpoQLcoO7_0,2847,18,0,2026-05-14 07:10:07.546427,cohort2
YBGjrwlYV4E,1137,30,0,2026-05-14 07:10:07.546427,cohort2
oarOsA_inAA,7518,37,3,2026-05-14 07:10:07.546427,cohort2
rn-dQAQpZy8,1292,23,4,2026-05-14 07:10:07.546427,cohort2
IkQXKW7AzsI,5896,310,8,2026-05-14 07:10:07.546427,cohort2
yh6HDn5vlIU,1246,7,2,2026-05-14 07:10:07.546427,cohort2
DGmE11lk1vI,1473,21,1,2026-05-14 07:10:07.546427,cohort2
A4amIw7c9gU,2857,80,2,2026-05-14 07:10:07.546427,cohort2
ERQcs3L0qLM,23564,197,2,2026-05-14 07:10:07.546427,cohort2
-ei_UvxIWOw,906,0,1,2026-05-14 07:10:07.546427,cohort2
t83EdNpId3c,2271,6,1,2026-05-14 07:10:07.546427,cohort2
WYXMqRIAg6o,1879,24,0,2026-05-14 07:10:07.546427,cohort2
Q0RkrW8PY8w,27565,202,3,2026-05-14 07:10:07.546427,cohort2
zrTkNm29Ooc,5669,258,1,2026-05-14 07:10:07.546427,cohort2
YSDWIAGDrQ8,21929,201,35,2026-05-14 07:10:07.546427,cohort2
yj0uXtOppuY,33866,176,7,2026-05-14 07:10:07.546427,cohort2
uJlVt8ZkvLE,6975,171,0,2026-05-14 07:10:07.546427,cohort2
X8mEVei2SB8,984,54,2,2026-05-14 07:10:07.546427,cohort2
8auD3OywEYA,1952,15,0,2026-05-14 07:10:07.546427,cohort2
gdYc1dSUQFI,1202,7,1,2026-05-14 07:10:07.546427,cohort2
gOxD_RcluZs,2770,14,0,2026-05-14 07:10:07.546427,cohort2
yfDmzdY0FNg,4068,221,42,2026-05-14 07:10:07.546427,cohort2
0PFZgsgxjxI,2037,0,0,2026-05-14 07:10:07.546427,cohort2
wzP5a0F1hYA,927,51,1,2026-05-14 07:10:07.546427,cohort2
qp6ax4aSY94,1049,19,0,2026-05-14 07:10:07.546427,cohort2
k_tSv8Rb4mE,890,34,2,2026-05-14 07:10:07.546427,cohort2
RfJsU-8U3Ns,1457,16,2,2026-05-14 07:10:07.546427,cohort2
UrYd6pv_5YU,283292,6894,66,2026-05-14 09:10:26.049707,cohort2
p9hzj2obBGM,172602,1525,380,2026-05-14 09:10:26.049707,cohort2
N2oatSnOry0,173781,2741,9,2026-05-14 09:10:26.049707,cohort2
69JJjFDEWYw,103540,851,2,2026-05-14 09:10:26.049707,cohort2
chlx1pZseTs,216517,4124,23,2026-05-14 09:10:26.049707,cohort2
ImGnYf_QxSg,273915,4844,3,2026-05-14 09:10:26.049707,cohort2
fwhaVyv9e7Y,248114,0,8,2026-05-14 09:10:26.049707,cohort2
tZz0NH8DD40,138473,1084,0,2026-05-14 09:10:26.049707,cohort2
NPiiQAy32Dg,157700,4748,72,2026-05-14 09:10:26.049707,cohort2
nMHsbiPCYwY,346732,14731,141,2026-05-14 09:10:26.049707,cohort2
_y3WWm9pGrg,85542,7935,27,2026-05-14 09:10:26.049707,cohort2
cH8KWOZ5C78,162623,1870,16,2026-05-14 09:10:26.049707,cohort2
S-yGyPIaqCg,250452,5180,93,2026-05-14 09:10:26.049707,cohort2
ZKVhR0bmOHI,75611,1179,7,2026-05-14 09:10:26.049707,cohort2
tNLBn5c338U,273109,7137,59,2026-05-14 09:10:26.049707,cohort2
ovLhD4kAFpM,82021,1685,48,2026-05-14 09:10:26.049707,cohort2
FIjlwByE538,130520,3674,62,2026-05-14 09:10:26.049707,cohort2
_k-Gjv1bUmM,70618,2316,57,2026-05-14 09:10:26.049707,cohort2
cboM6w8VVoM,51921,6197,143,2026-05-14 09:10:26.049707,cohort2
3fZF_dlmebs,98423,871,19,2026-05-14 09:10:26.049707,cohort2
CGRqm8B47ks,39646,0,0,2026-05-14 09:10:26.049707,cohort2
Ym1XI1aoJVU,56876,0,34,2026-05-14 09:10:26.049707,cohort2
vHbJ1pF4JqM,51171,1284,0,2026-05-14 09:10:26.049707,cohort2
QYxPWJoDbFA,50698,1274,6,2026-05-14 09:10:26.049707,cohort2
bCvpqc-nApg,449056,0,56,2026-05-14 09:10:26.049707,cohort2
IpGaVpNzIDI,32953,566,5,2026-05-14 09:10:26.049707,cohort2
1GS-2DzPA_o,52257,535,2,2026-05-14 09:10:26.049707,cohort2
n0Cn9U7U4N8,51637,0,8,2026-05-14 09:10:26.049707,cohort2
AQCVQJf1O5M,67793,1032,11,2026-05-14 09:10:26.049707,cohort2
wdmj27ME8DI,27137,108,0,2026-05-14 09:10:26.049707,cohort2
htzTFE09hmI,39931,101,1,2026-05-14 09:10:26.049707,cohort2
Ee-hdzO5A7c,19819,578,82,2026-05-14 09:10:26.049707,cohort2
uRnKJ7nkqqw,35784,83,0,2026-05-14 09:10:26.049707,cohort2
qXoyhvbbfEw,186431,4540,49,2026-05-14 09:10:26.049707,cohort2
Y7Wuh6oT3k0,18015,183,2,2026-05-14 09:10:26.049707,cohort2
6Up48gnrc7s,42040,1719,24,2026-05-14 09:10:26.049707,cohort2
rMXdW6EVyBM,15950,355,54,2026-05-14 09:10:26.049707,cohort2
f03Sw9ZuVNs,17091,1726,22,2026-05-14 09:10:26.049707,cohort2
dVrWT8aPDcU,17682,139,2,2026-05-14 09:10:26.049707,cohort2
uiVPUfp7-Fo,14809,173,2,2026-05-14 09:10:26.049707,cohort2
2xqaR-_97Ng,52702,2431,22,2026-05-14 09:10:26.049707,cohort2
S0GmlfRTYRI,25951,124,1,2026-05-14 09:10:26.049707,cohort2
EyMmuu_r58w,41145,174,104,2026-05-14 09:10:26.049707,cohort2
Fzl9SJnJSPc,18050,0,0,2026-05-14 09:10:26.049707,cohort2
7bt5SUv2KQo,221578,5182,44,2026-05-14 09:10:26.049707,cohort2
oj0zTYwoELs,17880,707,3,2026-05-14 09:10:26.049707,cohort2
AkBKyOTwJyU,17048,126,1,2026-05-14 09:10:26.049707,cohort2
Ygbnj93LVDo,68752,1836,20,2026-05-14 09:10:26.049707,cohort2
t7KwtFmxSR8,19891,0,72,2026-05-14 09:10:26.049707,cohort2
1kXe4Qp74u4,10855,437,24,2026-05-14 09:10:26.049707,cohort2
h89_g4MfLs0,21154,80,0,2026-05-14 09:10:26.049707,cohort2
lgUWfH3fVvY,15302,463,0,2026-05-14 09:10:26.049707,cohort2
DKZQXIcWDsA,28746,132,2,2026-05-14 09:10:26.049707,cohort2
L1j8rXi-uXQ,17383,523,0,2026-05-14 09:10:26.049707,cohort2
jZgiOKhWpU0,33858,88,10,2026-05-14 09:10:26.049707,cohort2
N7c3v_9k0iU,18491,2093,166,2026-05-14 09:10:26.049707,cohort2
9bMUysDSQOU,17918,385,6,2026-05-14 09:10:26.049707,cohort2
cK2F4OSUZ7E,24051,312,1,2026-05-14 09:10:26.049707,cohort2
R-R6W9GHMRk,25272,319,0,2026-05-14 09:10:26.049707,cohort2
xq3JtqC2tic,15529,325,2,2026-05-14 09:10:26.049707,cohort2
8jkuLdsL4oo,21476,286,8,2026-05-14 09:10:26.049707,cohort2
kTyi2UVkN8Y,13105,960,15,2026-05-14 09:10:26.049707,cohort2
h6KxXMwtbBs,62553,805,18,2026-05-14 09:10:26.049707,cohort2
Q3Yl0jv6e6g,13073,87,1,2026-05-14 09:10:26.049707,cohort2
zHkcFTFmKyY,43224,2320,24,2026-05-14 09:10:26.049707,cohort2
yKrBMTONhjE,9368,41,0,2026-05-14 09:10:26.049707,cohort2
Ns7KNx75Li4,8203,94,3,2026-05-14 09:10:26.049707,cohort2
RnOwfKZvffw,6219,254,2,2026-05-14 09:10:26.049707,cohort2
nhaRBE-krH4,15423,0,0,2026-05-14 09:10:26.049707,cohort2
F0XfdXtH4IY,10458,81,3,2026-05-14 09:10:26.049707,cohort2
HOet-EVGZyE,7372,78,0,2026-05-14 09:10:26.049707,cohort2
_G4Ahj_63cI,10928,128,1,2026-05-14 09:10:26.049707,cohort2
ClhLO8o5eRo,8387,480,8,2026-05-14 09:10:26.049707,cohort2
sqT1kTR8Vy4,13377,0,0,2026-05-14 09:10:26.049707,cohort2
r18iCQb7f-0,10741,32,1,2026-05-14 09:10:26.049707,cohort2
J_H1M5D9Ttk,48003,158,0,2026-05-14 09:10:26.049707,cohort2
CU3tv6GxuBE,32595,291,2,2026-05-14 09:10:26.049707,cohort2
xuAebPh69TA,5047,234,3,2026-05-14 09:10:26.049707,cohort2
q22sAjmjDdg,9054,123,0,2026-05-14 09:10:26.049707,cohort2
nGZn1zu6BcQ,12177,34,1,2026-05-14 09:10:26.049707,cohort2
d0po454gsuk,22351,0,8,2026-05-14 09:10:26.049707,cohort2
-pzEgeUEUJI,31083,151,0,2026-05-14 09:10:26.049707,cohort2
Lvfy8HffaPE,6074,45,1,2026-05-14 09:10:26.049707,cohort2
bdFd4ctEiNo,61018,0,1,2026-05-14 09:10:26.049707,cohort2
LgcXsJEilDo,5317,165,1,2026-05-14 09:10:26.049707,cohort2
Z1dl02RTOSs,6367,48,3,2026-05-14 09:10:26.049707,cohort2
tZcsmI8WgM8,15113,169,8,2026-05-14 09:10:26.049707,cohort2
Dvp0Z8mzUPI,6022,46,0,2026-05-14 09:10:26.049707,cohort2
1h7PqKhfEY4,36082,122,1,2026-05-14 09:10:26.049707,cohort2
DOYdoe-d6D4,5576,111,0,2026-05-14 09:10:26.049707,cohort2
h6kAY7B-WwE,11129,24,0,2026-05-14 09:10:26.049707,cohort2
42ID-3H76Qs,6259,0,13,2026-05-14 09:10:26.049707,cohort2
hLHu3Dlzqlg,11607,87,5,2026-05-14 09:10:26.049707,cohort2
j9HEUq_xCrI,14273,0,22,2026-05-14 09:10:26.049707,cohort2
hBrzCguxS78,19338,1244,35,2026-05-14 09:10:26.049707,cohort2
bLmQxE1N1G4,12534,26,0,2026-05-14 09:10:26.049707,cohort2
8tf-ELM7u8A,6861,101,1,2026-05-14 09:10:26.049707,cohort2
6R0_Pf1CSNg,2206,20,0,2026-05-14 09:10:26.049707,cohort2
o40xpKHaUp4,7042,44,0,2026-05-14 09:10:26.049707,cohort2
2TunLRpCfuM,13069,173,1,2026-05-14 09:10:26.049707,cohort2
p-meA4uy4eE,6690,203,4,2026-05-14 09:10:26.049707,cohort2
kpc5hLZI62U,6266,32,4,2026-05-14 09:10:26.049707,cohort2
txBVIsLzQWw,22967,284,10,2026-05-14 09:10:26.049707,cohort2
GJgBcyhnHXQ,3129,11,0,2026-05-14 09:10:26.049707,cohort2
PxtSHS6czlk,12778,62,0,2026-05-14 09:10:26.049707,cohort2
6RK0RVKVOk4,1733,22,1,2026-05-14 09:10:26.049707,cohort2
qFU3sHutR04,3883,11,6,2026-05-14 09:10:26.049707,cohort2
S8Roopi_OhA,5670,132,0,2026-05-14 09:10:26.049707,cohort2
8X541NTog5U,5098,291,19,2026-05-14 09:10:26.049707,cohort2
42Zi1dhQwQk,25209,169,5,2026-05-14 09:10:26.049707,cohort2
cVMQ6Bsf9Es,2260,28,1,2026-05-14 09:10:26.049707,cohort2
KAUemCCmol4,1699,0,0,2026-05-14 09:10:26.049707,cohort2
Q_yg2CxvGlw,36925,365,1,2026-05-14 09:10:26.049707,cohort2
_xWH3HjSIh8,5841,22,0,2026-05-14 09:10:26.049707,cohort2
YoFUDGnETWA,4958,16,1,2026-05-14 09:10:26.049707,cohort2
hT_HLLHc-Xc,28423,326,4,2026-05-14 09:10:26.049707,cohort2
ORiSbIVFYY8,1908,30,3,2026-05-14 09:10:26.049707,cohort2
inr0n-hW9EA,2829,23,7,2026-05-14 09:10:26.049707,cohort2
410dOmcCloY,3277,33,2,2026-05-14 09:10:26.049707,cohort2
h5_ykvDFJS4,2324,17,0,2026-05-14 09:10:26.049707,cohort2
kRDIOTcT9wc,3131,16,1,2026-05-14 09:10:26.049707,cohort2
2KCiwmTdh8I,1451,22,1,2026-05-14 09:10:26.049707,cohort2
oFmD2PbIftA,216972,11785,18,2026-05-14 09:10:26.049707,cohort2
Vh0bmBTUAbs,1177,34,10,2026-05-14 09:10:26.049707,cohort2
zqZLz28laY8,3247,14,0,2026-05-14 09:10:26.049707,cohort2
kJB3N_lSbWs,3000,9,9,2026-05-14 09:10:26.049707,cohort2
8EhSink33R0,2168,4,1,2026-05-14 09:10:26.049707,cohort2
jUii5ri95Iw,2440,145,0,2026-05-14 09:10:26.049707,cohort2
PGORv53zTKE,2715,16,0,2026-05-14 09:10:26.049707,cohort2
xkVHIgwfaFo,8658,335,2,2026-05-14 09:10:26.049707,cohort2
Ro00n1VRfFU,4075,0,0,2026-05-14 09:10:26.049707,cohort2
A8DuCioSWuk,1536,10,3,2026-05-14 09:10:26.049707,cohort2
ZZcJSUF1vqw,1932,11,0,2026-05-14 09:10:26.049707,cohort2
VpoQLcoO7_0,2878,18,0,2026-05-14 09:10:26.049707,cohort2
YBGjrwlYV4E,1141,30,0,2026-05-14 09:10:26.049707,cohort2
oarOsA_inAA,7521,37,3,2026-05-14 09:10:26.049707,cohort2
rn-dQAQpZy8,1292,23,4,2026-05-14 09:10:26.049707,cohort2
IkQXKW7AzsI,7465,328,8,2026-05-14 09:10:26.049707,cohort2
yh6HDn5vlIU,1246,7,2,2026-05-14 09:10:26.049707,cohort2
DGmE11lk1vI,1473,21,1,2026-05-14 09:10:26.049707,cohort2
A4amIw7c9gU,3383,97,2,2026-05-14 09:10:26.049707,cohort2
ERQcs3L0qLM,25902,205,3,2026-05-14 09:10:26.049707,cohort2
-ei_UvxIWOw,914,0,1,2026-05-14 09:10:26.049707,cohort2
t83EdNpId3c,2276,6,1,2026-05-14 09:10:26.049707,cohort2
WYXMqRIAg6o,1887,24,0,2026-05-14 09:10:26.049707,cohort2
Q0RkrW8PY8w,27594,202,3,2026-05-14 09:10:26.049707,cohort2
zrTkNm29Ooc,5694,260,1,2026-05-14 09:10:26.049707,cohort2
YSDWIAGDrQ8,21977,201,35,2026-05-14 09:10:26.049707,cohort2
yj0uXtOppuY,34847,179,7,2026-05-14 09:10:26.049707,cohort2
uJlVt8ZkvLE,7034,170,0,2026-05-14 09:10:26.049707,cohort2
X8mEVei2SB8,994,54,2,2026-05-14 09:10:26.049707,cohort2
8auD3OywEYA,2099,16,0,2026-05-14 09:10:26.049707,cohort2
gdYc1dSUQFI,1217,7,1,2026-05-14 09:10:26.049707,cohort2
gOxD_RcluZs,2774,14,0,2026-05-14 09:10:26.049707,cohort2
yfDmzdY0FNg,4082,224,43,2026-05-14 09:10:26.049707,cohort2
0PFZgsgxjxI,2108,0,0,2026-05-14 09:10:26.049707,cohort2
wzP5a0F1hYA,986,57,1,2026-05-14 09:10:26.049707,cohort2
qp6ax4aSY94,1054,19,0,2026-05-14 09:10:26.049707,cohort2
k_tSv8Rb4mE,890,34,2,2026-05-14 09:10:26.049707,cohort2
RfJsU-8U3Ns,1463,16,3,2026-05-14 09:10:26.049707,cohort2
UrYd6pv_5YU,388417,9098,75,2026-05-15 03:15:08.253441,cohort2
p9hzj2obBGM,257878,2238,545,2026-05-15 03:15:08.253441,cohort2
N2oatSnOry0,467001,5485,26,2026-05-15 03:15:08.253441,cohort2
69JJjFDEWYw,128798,1001,2,2026-05-15 03:15:08.253441,cohort2
chlx1pZseTs,320147,5507,31,2026-05-15 03:15:08.253441,cohort2
ImGnYf_QxSg,383293,5393,4,2026-05-15 03:15:08.253441,cohort2
fwhaVyv9e7Y,426670,0,10,2026-05-15 03:15:08.253441,cohort2
tZz0NH8DD40,372835,1840,2,2026-05-15 03:15:08.253441,cohort2
NPiiQAy32Dg,221335,6286,88,2026-05-15 03:15:08.253441,cohort2
nMHsbiPCYwY,482118,19013,147,2026-05-15 03:15:08.253441,cohort2
_y3WWm9pGrg,115465,9499,33,2026-05-15 03:15:08.253441,cohort2
cH8KWOZ5C78,329958,3087,21,2026-05-15 03:15:08.253441,cohort2
S-yGyPIaqCg,537087,10100,143,2026-05-15 03:15:08.253441,cohort2
ZKVhR0bmOHI,84675,1230,8,2026-05-15 03:15:08.253441,cohort2
tNLBn5c338U,345770,8994,76,2026-05-15 03:15:08.253441,cohort2
ovLhD4kAFpM,120400,2277,56,2026-05-15 03:15:08.253441,cohort2
FIjlwByE538,245904,6078,100,2026-05-15 03:15:08.253441,cohort2
_k-Gjv1bUmM,103544,2946,68,2026-05-15 03:15:08.253441,cohort2
cboM6w8VVoM,85693,9036,181,2026-05-15 03:15:08.253441,cohort2
3fZF_dlmebs,143504,1199,30,2026-05-15 03:15:08.253441,cohort2
CGRqm8B47ks,48676,0,0,2026-05-15 03:15:08.253441,cohort2
Ym1XI1aoJVU,66659,0,38,2026-05-15 03:15:08.253441,cohort2
vHbJ1pF4JqM,56660,1348,1,2026-05-15 03:15:08.253441,cohort2
QYxPWJoDbFA,114378,1917,8,2026-05-15 03:15:08.253441,cohort2
bCvpqc-nApg,922683,0,104,2026-05-15 03:15:08.253441,cohort2
IpGaVpNzIDI,59954,875,8,2026-05-15 03:15:08.253441,cohort2
1GS-2DzPA_o,65626,688,3,2026-05-15 03:15:08.253441,cohort2
n0Cn9U7U4N8,98393,0,8,2026-05-15 03:15:08.253441,cohort2
AQCVQJf1O5M,156154,2068,29,2026-05-15 03:15:08.253441,cohort2
wdmj27ME8DI,29625,116,0,2026-05-15 03:15:08.253441,cohort2
htzTFE09hmI,41403,100,1,2026-05-15 03:15:08.253441,cohort2
Ee-hdzO5A7c,21778,641,84,2026-05-15 03:15:08.253441,cohort2
uRnKJ7nkqqw,37506,84,0,2026-05-15 03:15:08.253441,cohort2
qXoyhvbbfEw,246755,5796,55,2026-05-15 03:15:08.253441,cohort2
Y7Wuh6oT3k0,20021,216,2,2026-05-15 03:15:08.253441,cohort2
6Up48gnrc7s,128457,2954,29,2026-05-15 03:15:08.253441,cohort2
rMXdW6EVyBM,17785,443,63,2026-05-15 03:15:08.253441,cohort2
f03Sw9ZuVNs,31407,2473,24,2026-05-15 03:15:08.253441,cohort2
dVrWT8aPDcU,18109,148,2,2026-05-15 03:15:08.253441,cohort2
uiVPUfp7-Fo,19828,209,2,2026-05-15 03:15:08.253441,cohort2
2xqaR-_97Ng,74923,3145,27,2026-05-15 03:15:08.253441,cohort2
S0GmlfRTYRI,27755,134,1,2026-05-15 03:15:08.253441,cohort2
EyMmuu_r58w,47167,182,113,2026-05-15 03:15:08.253441,cohort2
Fzl9SJnJSPc,19260,0,0,2026-05-15 03:15:08.253441,cohort2
7bt5SUv2KQo,356058,7225,47,2026-05-15 03:15:08.253441,cohort2
oj0zTYwoELs,22335,879,4,2026-05-15 03:15:08.253441,cohort2
AkBKyOTwJyU,31148,192,1,2026-05-15 03:15:08.253441,cohort2
Ygbnj93LVDo,85065,2173,23,2026-05-15 03:15:08.253441,cohort2
t7KwtFmxSR8,27327,0,76,2026-05-15 03:15:08.253441,cohort2
1kXe4Qp74u4,12380,510,29,2026-05-15 03:15:08.253441,cohort2
h89_g4MfLs0,23944,89,0,2026-05-15 03:15:08.253441,cohort2
lgUWfH3fVvY,21119,612,27,2026-05-15 03:15:08.253441,cohort2
DKZQXIcWDsA,33698,151,3,2026-05-15 03:15:08.253441,cohort2
L1j8rXi-uXQ,44202,700,0,2026-05-15 03:15:08.253441,cohort2
jZgiOKhWpU0,52490,121,11,2026-05-15 03:15:08.253441,cohort2
N7c3v_9k0iU,27438,3045,209,2026-05-15 03:15:08.253441,cohort2
9bMUysDSQOU,36785,638,13,2026-05-15 03:15:08.253441,cohort2
cK2F4OSUZ7E,38669,398,1,2026-05-15 03:15:08.253441,cohort2
