video_id,views,likes,comments,tracked_at,cohort_id
96JomE0jqDc,3699,22,1,2026-05-07 07:01:22.371006,cohort2
Tsxwx7AYUoA,3923,71,0,2026-05-07 07:01:22.371006,cohort2
X-vUrqQSO_o,872,13,0,2026-05-07 07:01:22.371006,cohort2
0UrXg_Rz_a0,736,32,0,2026-05-07 07:01:22.371006,cohort2
r5PvHf3pOM0,1808,7,0,2026-05-07 07:01:22.371006,cohort2
jDBrgXKGSkc,1421,10,0,2026-05-07 07:01:22.371006,cohort2
b6yNHBPmflE,1751,10,0,2026-05-07 07:01:22.371006,cohort2
hn_2QvmwX8k,966,48,0,2026-05-07 07:01:22.371006,cohort2
PLiteqfznuU,987,2,1,2026-05-07 07:01:22.371006,cohort2
ULT9GpdvlTo,3061,15,0,2026-05-07 07:01:22.371006,cohort2
DAJ7pVTcG3o,2163,15,0,2026-05-07 07:01:22.371006,cohort2
zmFbVma5gis,1028,30,2,2026-05-07 07:01:22.371006,cohort2
eax9iT4FyqI,831,5,0,2026-05-07 07:01:22.371006,cohort2
0whpKuKm2j0,2393,30,18,2026-05-07 07:01:22.371006,cohort2
q6SDQcqdiRc,1009,34,0,2026-05-07 07:01:22.371006,cohort2
saYo7NymFEM,1231,4,3,2026-05-07 07:01:22.371006,cohort2
ekNk1J1mvNA,7513,186,3,2026-05-07 07:01:22.371006,cohort2
PFgDUxXW13o,2213,76,1,2026-05-07 07:01:22.371006,cohort2
DEBOR0fU3wk,693,8,1,2026-05-07 07:01:22.371006,cohort2
h2J5qCMqoDQ,1112,9,0,2026-05-07 07:01:22.371006,cohort2
9sDO26vcgHA,3959,321,2,2026-05-07 07:01:22.371006,cohort2
P5gnG3RSnxg,1234,31,0,2026-05-07 07:01:22.371006,cohort2
1b_vbZjeflg,1519,29,0,2026-05-07 07:01:22.371006,cohort2
7NfP8a2mh04,2652,6,0,2026-05-07 07:01:22.371006,cohort2
WG93JdMIC20,1345,10,0,2026-05-07 07:01:22.371006,cohort2
_d6P-_ncL7w,605,12,1,2026-05-07 07:01:22.371006,cohort2
hcSEYzYuPA8,1700,4,0,2026-05-07 07:01:22.371006,cohort2
I2kw1nSu3fc,939,13,0,2026-05-07 07:01:22.371006,cohort2
PYPSQfBL4Fc,1324,7,0,2026-05-07 07:01:22.371006,cohort2
NQ0DPM5zf5M,1616,12,0,2026-05-07 07:01:22.371006,cohort2
h6_Ai6urk5I,661,17,0,2026-05-07 07:01:22.371006,cohort2
aXZ4n21QM5M,1197,49,16,2026-05-07 07:01:22.371006,cohort2
WE0BMrTjCbQ,2081,25,0,2026-05-07 07:01:22.371006,cohort2
exYOPLvW-II,983,15,5,2026-05-07 07:01:22.371006,cohort2
dMtGQ2EfaS4,1121,20,3,2026-05-07 07:01:22.371006,cohort2
BoVryGyxefU,1212,19,2,2026-05-07 07:01:22.371006,cohort2
RlklbNyKIcU,1568,0,0,2026-05-07 07:01:22.371006,cohort2
tuyV7-6rWO8,660,6,0,2026-05-07 07:01:22.371006,cohort2
D8Mu8ZPDPww,1589,14,0,2026-05-07 07:01:22.371006,cohort2
iwuv_Jf-Bks,738,40,6,2026-05-07 07:01:22.371006,cohort2
ZQh7s45Yt2o,1379,80,0,2026-05-07 07:01:22.371006,cohort2
3YKQ2lUo8A0,1050,42,0,2026-05-07 07:01:22.371006,cohort2
nMqoyOvyuXc,892,22,0,2026-05-07 07:01:22.371006,cohort2
z8ZDpw9mhUk,1603,22,2,2026-05-07 07:01:22.371006,cohort2
OXHWRsQMzrY,1222,15,0,2026-05-07 07:01:22.371006,cohort2
w8znJO6mWXc,562771,3056,7,2026-05-07 11:06:17.249396,cohort2
7YLMkOfd7F0,98573,474,4,2026-05-07 11:06:17.249396,cohort2
11cHbsqnFos,210458,722,7,2026-05-07 11:06:17.249396,cohort2
SqpDw2nNBm0,44828,1262,3,2026-05-07 11:06:17.249396,cohort2
m75AZ0rapz8,95069,2711,60,2026-05-07 11:06:17.249396,cohort2
9OHJuaecqkc,119114,1844,24,2026-05-07 11:06:17.249396,cohort2
kwLUVYZALDs,73887,422,0,2026-05-07 11:06:17.249396,cohort2
nGmwS0r_MrI,58146,114,3,2026-05-07 11:06:17.249396,cohort2
QyyKZYnD7pw,55379,1940,28,2026-05-07 11:06:17.249396,cohort2
Kp3gEkzeNNg,121014,3348,144,2026-05-07 11:06:17.249396,cohort2
DZEfFdbb1SE,13646,696,17,2026-05-07 11:06:17.249396,cohort2
5qsrCRPpxbk,34590,89,54,2026-05-07 11:06:17.249396,cohort2
mt29cU4uI-g,80425,2075,15,2026-05-07 11:06:17.249396,cohort2
fh7vCfaVwno,118912,7154,102,2026-05-07 11:06:17.249396,cohort2
gqK8TggkzfI,24861,29,3,2026-05-07 11:06:17.249396,cohort2
gv9ztxapyL0,47653,51,8,2026-05-07 11:06:17.249396,cohort2
62WigB3G_Pk,44551,28,1,2026-05-07 11:06:17.249396,cohort2
m9UnGE7ykOY,30474,1811,22,2026-05-07 11:06:17.249396,cohort2
XdSG7DA6EOg,17137,69,0,2026-05-07 11:06:17.249396,cohort2
0R28PVc8qh0,71286,4556,237,2026-05-07 11:06:17.249396,cohort2
PfkNba1O6ec,13839,73,0,2026-05-07 11:06:17.249396,cohort2
5JKuVN3L7mc,18383,31,4,2026-05-07 11:06:17.249396,cohort2
8jwQIV2UwbM,17349,41,0,2026-05-07 11:06:17.249396,cohort2
BczMFhe-MLM,33068,1070,48,2026-05-07 11:06:17.249396,cohort2
2tp29gpaRWU,72515,266,0,2026-05-07 11:06:17.249396,cohort2
TAlkqlnakh0,19838,50,1,2026-05-07 11:06:17.249396,cohort2
3f6ZNPbl5jk,13133,182,1,2026-05-07 11:06:17.249396,cohort2
OZH7YBNTz4M,15975,0,2,2026-05-07 11:06:17.249396,cohort2
ZysGncmQPeU,13736,21,6,2026-05-07 11:06:17.249396,cohort2
vDXsOkdFqDk,8533,50,2,2026-05-07 11:06:17.249396,cohort2
T9uMCRuDc_k,9792,56,1,2026-05-07 11:06:17.249396,cohort2
9m8pt3EBtc0,14007,8,3,2026-05-07 11:06:17.249396,cohort2
9DAO0ESJKcc,7695,105,7,2026-05-07 11:06:17.249396,cohort2
sEpUpn00RbY,48202,127,0,2026-05-07 11:06:17.249396,cohort2
CL-33_0cc6k,14476,172,2,2026-05-07 11:06:17.249396,cohort2
9-0rCG2UuDA,9495,22,0,2026-05-07 11:06:17.249396,cohort2
9Wj5am9s5U8,17558,245,3,2026-05-07 11:06:17.249396,cohort2
KptiqNWaoxc,4683,59,5,2026-05-07 11:06:17.249396,cohort2
5nkyl-TlJhg,7409,227,2,2026-05-07 11:06:17.249396,cohort2
3DhM40l_UT8,5841,38,3,2026-05-07 11:06:17.249396,cohort2
g3nC6ah4Jeo,253857,2504,0,2026-05-07 11:06:17.249396,cohort2
HZHchMlBFxk,49126,5866,68,2026-05-07 11:06:17.249396,cohort2
WsERYs4K_eI,7238,307,19,2026-05-07 11:06:17.249396,cohort2
czoj2EZaK50,5312,816,14,2026-05-07 11:06:17.249396,cohort2
aZHON20BuD0,13815,327,2,2026-05-07 11:06:17.249396,cohort2
RKm1-7OCVPw,12422,47,1,2026-05-07 11:06:17.249396,cohort2
OazBqSpCEoA,75469,520,1,2026-05-07 11:06:17.249396,cohort2
iHQ-auaYxqw,9251,69,0,2026-05-07 11:06:17.249396,cohort2
0P8jQM_RSbg,3928,60,4,2026-05-07 11:06:17.249396,cohort2
O1Rm0Npcxhc,6650,69,11,2026-05-07 11:06:17.249396,cohort2
7P9VVuUgkmw,7041,199,0,2026-05-07 11:06:17.249396,cohort2
mteZU7yoafE,4517,7,0,2026-05-07 11:06:17.249396,cohort2
I2wYnsHQ0Xs,10820,297,0,2026-05-07 11:06:17.249396,cohort2
oNyPIpZFaak,19251,473,6,2026-05-07 11:06:17.249396,cohort2
aWkJ1mCj2cc,3366,34,0,2026-05-07 11:06:17.249396,cohort2
XJ8b6MerRdc,4374,151,34,2026-05-07 11:06:17.249396,cohort2
JDRAgIl-x70,5449,32,1,2026-05-07 11:06:17.249396,cohort2
TAeMYuwA8EE,20831,231,1,2026-05-07 11:06:17.249396,cohort2
zQTbUsLIu58,7760,28,0,2026-05-07 11:06:17.249396,cohort2
btJXWbbnJHQ,12244,17,0,2026-05-07 11:06:17.249396,cohort2
b6H12EIUmoU,3559,24,0,2026-05-07 11:06:17.249396,cohort2
kkSA8x_bWtU,9927,402,26,2026-05-07 11:06:17.249396,cohort2
YyNV_rDWt2E,27806,130,0,2026-05-07 11:06:17.249396,cohort2
03jvPpySFTk,1768,44,35,2026-05-07 11:06:17.249396,cohort2
lgnW9R4ZnJs,12187,255,7,2026-05-07 11:06:17.249396,cohort2
Cm3jOxBWfGk,8494,28,1,2026-05-07 11:06:17.249396,cohort2
dj4B_HQcsz0,17880,0,0,2026-05-07 11:06:17.249396,cohort2
xnjfMUU0ubc,2191,23,0,2026-05-07 11:06:17.249396,cohort2
ZzbdOPmfYYI,166049,8163,21,2026-05-07 11:06:17.249396,cohort2
ic2qcpuoBCs,6867,86,5,2026-05-07 11:06:17.249396,cohort2
vLQkW84t-OA,7030,37,0,2026-05-07 11:06:17.249396,cohort2
x7vQUhOiduA,2642,0,0,2026-05-07 11:06:17.249396,cohort2
i7JPPJZj9JI,9140,218,2,2026-05-07 11:06:17.249396,cohort2
kdYiDfHjENU,10855,115,0,2026-05-07 11:06:17.249396,cohort2
-TjsD7VQLYg,5898,0,6,2026-05-07 11:06:17.249396,cohort2
PNi3GBdkUcs,3360,43,1,2026-05-07 11:06:17.249396,cohort2
YBZ9d7_CmHQ,2476,6,0,2026-05-07 11:06:17.249396,cohort2
PJ1l1O8s9Rk,1735,50,0,2026-05-07 11:06:17.249396,cohort2
GjFwFfQGHVE,3334,14,0,2026-05-07 11:06:17.249396,cohort2
GkhDx9sHTkY,2956,27,0,2026-05-07 11:06:17.249396,cohort2
HdA-m8pxgUE,2816,0,1,2026-05-07 11:06:17.249396,cohort2
8iK0Wnbo4ss,24595,0,3,2026-05-07 11:06:17.249396,cohort2
vp8Dl8jLtpQ,29275,199,2,2026-05-07 11:06:17.249396,cohort2
KuWDY_q0cl4,27292,153,2,2026-05-07 11:06:17.249396,cohort2
JYLiA6eYotI,3249,16,0,2026-05-07 11:06:17.249396,cohort2
G1DI7TH3ORQ,4798,0,0,2026-05-07 11:06:17.249396,cohort2
GYtLVLAjkNI,3626,29,0,2026-05-07 11:06:17.249396,cohort2
z16TsgBLLuI,2617,11,0,2026-05-07 11:06:17.249396,cohort2
zkjcNg-K7aE,4536,8,0,2026-05-07 11:06:17.249396,cohort2
wG0JaQdQRR0,6850,34,0,2026-05-07 11:06:17.249396,cohort2
s8Vt0NbGg_s,4163,202,6,2026-05-07 11:06:17.249396,cohort2
d4gYEInVPdo,1647,14,0,2026-05-07 11:06:17.249396,cohort2
LMe1syOeDmg,3320,0,23,2026-05-07 11:06:17.249396,cohort2
wvlD8xtiTtU,1714,27,0,2026-05-07 11:06:17.249396,cohort2
ZElxIyXmlmA,5646,37,0,2026-05-07 11:06:17.249396,cohort2
XcB7ckJ2mfc,1148,38,3,2026-05-07 11:06:17.249396,cohort2
JPgAA56LnBI,4774,121,4,2026-05-07 11:06:17.249396,cohort2
lyFVARrR6YQ,1416,43,3,2026-05-07 11:06:17.249396,cohort2
JVEFIpEe7xs,65638,3885,52,2026-05-07 11:06:17.249396,cohort2
rhsqSBPGxAI,1231,22,0,2026-05-07 11:06:17.249396,cohort2
jLzcsR2Z88g,2783,56,0,2026-05-07 11:06:17.249396,cohort2
Rqxjw8UOioU,1159,34,7,2026-05-07 11:06:17.249396,cohort2
zXZhVRNrXTw,2081,50,0,2026-05-07 11:06:17.249396,cohort2
WYUtRxwErJc,2242,30,1,2026-05-07 11:06:17.249396,cohort2
dWrhPsuGAyM,16934,121,0,2026-05-07 11:06:17.249396,cohort2
5vVhyO64yy8,2684,19,3,2026-05-07 11:06:17.249396,cohort2
tKFhfEYdEQ4,1332,8,2,2026-05-07 11:06:17.249396,cohort2
_woibC1Uc4s,1145,25,3,2026-05-07 11:06:17.249396,cohort2
dtA1PDvWHWg,1167,28,0,2026-05-07 11:06:17.249396,cohort2
jIaFuaUQJj8,20363,1005,16,2026-05-07 11:06:17.249396,cohort2
uhaJClxKvBE,1426,22,0,2026-05-07 11:06:17.249396,cohort2
BzJDnSQ2N8s,1551,0,0,2026-05-07 11:06:17.249396,cohort2
js3MDn189WY,2411,39,0,2026-05-07 11:06:17.249396,cohort2
aZTg7Y1s3i4,3746,80,1,2026-05-07 11:06:17.249396,cohort2
w959JQyRWI0,8439,124,1,2026-05-07 11:06:17.249396,cohort2
SFwOEsdSG2A,1318,30,0,2026-05-07 11:06:17.249396,cohort2
d922sHgT8x4,4563,26,2,2026-05-07 11:06:17.249396,cohort2
noyibwhlMB0,1265,8,0,2026-05-07 11:06:17.249396,cohort2
zaSnfYBNq54,1501,25,0,2026-05-07 11:06:17.249396,cohort2
Nlk40c2coj0,880,32,2,2026-05-07 11:06:17.249396,cohort2
Dv0qYHpmbh8,6399,0,0,2026-05-07 11:06:17.249396,cohort2
Ptk-QwiDcgU,3507,46,1,2026-05-07 11:06:17.249396,cohort2
h54baYCq2aA,1505,21,2,2026-05-07 11:06:17.249396,cohort2
IPyxfkHAa4M,1686,20,0,2026-05-07 11:06:17.249396,cohort2
Br1nYlc0_Sw,1735,0,1,2026-05-07 11:06:17.249396,cohort2
_hYUAJKRaF8,756,6,0,2026-05-07 11:06:17.249396,cohort2
uFH5QQjqA9E,1910,30,0,2026-05-07 11:06:17.249396,cohort2
wRw8UgMP0j4,2417,0,4,2026-05-07 11:06:17.249396,cohort2
jkbhFGwtPug,1235,11,1,2026-05-07 11:06:17.249396,cohort2
hJv1s-a3sTw,1526,9,1,2026-05-07 11:06:17.249396,cohort2
uBm3mLxD_4s,2613,15,2,2026-05-07 11:06:17.249396,cohort2
UWPwKsit0Pc,6365,117,0,2026-05-07 11:06:17.249396,cohort2
F04vTZpR1RQ,1876,17,0,2026-05-07 11:06:17.249396,cohort2
fljjVxeIGBQ,1641,35,10,2026-05-07 11:06:17.249396,cohort2
GY3QqbsE6_E,1237,25,0,2026-05-07 11:06:17.249396,cohort2
709_w_fP4MI,2171,0,1,2026-05-07 11:06:17.249396,cohort2
6IvaMcKEFZ4,1978,0,0,2026-05-07 11:06:17.249396,cohort2
AY6gZbW7fNg,5108,18,0,2026-05-07 11:06:17.249396,cohort2
cMb_3R5RNpM,1722,12,0,2026-05-07 11:06:17.249396,cohort2
B335dKT404w,1705,13,0,2026-05-07 11:06:17.249396,cohort2
3eFMDNMsCas,3232,104,4,2026-05-07 11:06:17.249396,cohort2
IusZLMlE_-E,8848,112,7,2026-05-07 11:06:17.249396,cohort2
d9STPKfyKvw,6216,10,2,2026-05-07 11:06:17.249396,cohort2
LRfmdgbTeTg,7400,63,15,2026-05-07 11:06:17.249396,cohort2
79Y8qRw3wOw,1052,9,0,2026-05-07 11:06:17.249396,cohort2
9p0-60NCK1E,1522,26,0,2026-05-07 11:06:17.249396,cohort2
ky8i3fchNjY,1016,44,3,2026-05-07 11:06:17.249396,cohort2
nDpF4DLdsCw,2194,106,18,2026-05-07 11:06:17.249396,cohort2
8HGev-iN1ok,3395,0,4,2026-05-07 11:06:17.249396,cohort2
UHZACPm3jwE,1417,26,0,2026-05-07 11:06:17.249396,cohort2
4wpyQLSBNP0,1281,11,0,2026-05-07 11:06:17.249396,cohort2
96JomE0jqDc,3722,23,1,2026-05-07 11:06:17.249396,cohort2
Tsxwx7AYUoA,3998,80,0,2026-05-07 11:06:17.249396,cohort2
X-vUrqQSO_o,895,14,0,2026-05-07 11:06:17.249396,cohort2
0UrXg_Rz_a0,743,32,0,2026-05-07 11:06:17.249396,cohort2
r5PvHf3pOM0,1863,7,0,2026-05-07 11:06:17.249396,cohort2
jDBrgXKGSkc,1594,12,0,2026-05-07 11:06:17.249396,cohort2
b6yNHBPmflE,1751,10,0,2026-05-07 11:06:17.249396,cohort2
hn_2QvmwX8k,966,48,0,2026-05-07 11:06:17.249396,cohort2
PLiteqfznuU,1103,3,1,2026-05-07 11:06:17.249396,cohort2
ULT9GpdvlTo,5617,21,0,2026-05-07 11:06:17.249396,cohort2
DAJ7pVTcG3o,2170,15,0,2026-05-07 11:06:17.249396,cohort2
zmFbVma5gis,1070,32,2,2026-05-07 11:06:17.249396,cohort2
eax9iT4FyqI,834,5,0,2026-05-07 11:06:17.249396,cohort2
0whpKuKm2j0,2408,30,18,2026-05-07 11:06:17.249396,cohort2
q6SDQcqdiRc,1036,36,0,2026-05-07 11:06:17.249396,cohort2
saYo7NymFEM,1236,4,3,2026-05-07 11:06:17.249396,cohort2
ekNk1J1mvNA,8889,210,4,2026-05-07 11:06:17.249396,cohort2
PFgDUxXW13o,2221,76,1,2026-05-07 11:06:17.249396,cohort2
DEBOR0fU3wk,693,8,1,2026-05-07 11:06:17.249396,cohort2
h2J5qCMqoDQ,1146,9,0,2026-05-07 11:06:17.249396,cohort2
9sDO26vcgHA,8200,519,4,2026-05-07 11:06:17.249396,cohort2
P5gnG3RSnxg,1236,31,0,2026-05-07 11:06:17.249396,cohort2
1b_vbZjeflg,1519,29,0,2026-05-07 11:06:17.249396,cohort2
7NfP8a2mh04,3053,6,0,2026-05-07 11:06:17.249396,cohort2
WG93JdMIC20,1349,11,1,2026-05-07 11:06:17.249396,cohort2
_d6P-_ncL7w,609,12,1,2026-05-07 11:06:17.249396,cohort2
hcSEYzYuPA8,2549,7,0,2026-05-07 11:06:17.249396,cohort2
I2kw1nSu3fc,956,15,0,2026-05-07 11:06:17.249396,cohort2
PYPSQfBL4Fc,1325,7,0,2026-05-07 11:06:17.249396,cohort2
NQ0DPM5zf5M,1638,13,0,2026-05-07 11:06:17.249396,cohort2
h6_Ai6urk5I,664,17,0,2026-05-07 11:06:17.249396,cohort2
aXZ4n21QM5M,1246,55,16,2026-05-07 11:06:17.249396,cohort2
WE0BMrTjCbQ,3878,36,0,2026-05-07 11:06:17.249396,cohort2
exYOPLvW-II,1003,18,6,2026-05-07 11:06:17.249396,cohort2
dMtGQ2EfaS4,1128,20,3,2026-05-07 11:06:17.249396,cohort2
BoVryGyxefU,1288,20,2,2026-05-07 11:06:17.249396,cohort2
RlklbNyKIcU,2451,0,0,2026-05-07 11:06:17.249396,cohort2
tuyV7-6rWO8,671,6,0,2026-05-07 11:06:17.249396,cohort2
D8Mu8ZPDPww,1592,15,0,2026-05-07 11:06:17.249396,cohort2
iwuv_Jf-Bks,740,40,6,2026-05-07 11:06:17.249396,cohort2
ZQh7s45Yt2o,1786,136,0,2026-05-07 11:06:17.249396,cohort2
3YKQ2lUo8A0,1095,49,0,2026-05-07 11:06:17.249396,cohort2
nMqoyOvyuXc,894,22,0,2026-05-07 11:06:17.249396,cohort2
z8ZDpw9mhUk,1937,27,2,2026-05-07 11:06:17.249396,cohort2
OXHWRsQMzrY,1232,15,0,2026-05-07 11:06:17.249396,cohort2
w8znJO6mWXc,638176,3601,7,2026-05-07 13:11:15.286785,cohort2
7YLMkOfd7F0,100015,481,4,2026-05-07 13:11:15.286785,cohort2
11cHbsqnFos,213872,745,7,2026-05-07 13:11:15.286785,cohort2
SqpDw2nNBm0,46306,1296,3,2026-05-07 13:11:15.286785,cohort2
m75AZ0rapz8,103747,3035,69,2026-05-07 13:11:15.286785,cohort2
9OHJuaecqkc,160636,2619,41,2026-05-07 13:11:15.286785,cohort2
kwLUVYZALDs,80832,453,0,2026-05-07 13:11:15.286785,cohort2
nGmwS0r_MrI,62386,122,3,2026-05-07 13:11:15.286785,cohort2
QyyKZYnD7pw,63495,2307,29,2026-05-07 13:11:15.286785,cohort2
Kp3gEkzeNNg,132364,3777,155,2026-05-07 13:11:15.286785,cohort2
DZEfFdbb1SE,14596,734,19,2026-05-07 13:11:15.286785,cohort2
5qsrCRPpxbk,40011,109,64,2026-05-07 13:11:15.286785,cohort2
mt29cU4uI-g,82606,2215,15,2026-05-07 13:11:15.286785,cohort2
fh7vCfaVwno,143626,7791,104,2026-05-07 13:11:15.286785,cohort2
gqK8TggkzfI,25522,40,3,2026-05-07 13:11:15.286785,cohort2
gv9ztxapyL0,57623,63,10,2026-05-07 13:11:15.286785,cohort2
62WigB3G_Pk,48100,31,1,2026-05-07 13:11:15.286785,cohort2
m9UnGE7ykOY,30970,1889,23,2026-05-07 13:11:15.286785,cohort2
XdSG7DA6EOg,22589,70,0,2026-05-07 13:11:15.286785,cohort2
0R28PVc8qh0,78592,4918,249,2026-05-07 13:11:15.286785,cohort2
PfkNba1O6ec,14970,77,0,2026-05-07 13:11:15.286785,cohort2
5JKuVN3L7mc,18447,31,4,2026-05-07 13:11:15.286785,cohort2
8jwQIV2UwbM,17580,42,0,2026-05-07 13:11:15.286785,cohort2
BczMFhe-MLM,33829,1173,51,2026-05-07 13:11:15.286785,cohort2
2tp29gpaRWU,78456,283,0,2026-05-07 13:11:15.286785,cohort2
TAlkqlnakh0,20113,50,1,2026-05-07 13:11:15.286785,cohort2
3f6ZNPbl5jk,15575,193,1,2026-05-07 13:11:15.286785,cohort2
OZH7YBNTz4M,16026,0,2,2026-05-07 13:11:15.286785,cohort2
ZysGncmQPeU,13783,21,6,2026-05-07 13:11:15.286785,cohort2
vDXsOkdFqDk,9327,57,2,2026-05-07 13:11:15.286785,cohort2
T9uMCRuDc_k,10094,58,1,2026-05-07 13:11:15.286785,cohort2
9m8pt3EBtc0,15401,9,3,2026-05-07 13:11:15.286785,cohort2
9DAO0ESJKcc,9903,124,7,2026-05-07 13:11:15.286785,cohort2
sEpUpn00RbY,48460,130,0,2026-05-07 13:11:15.286785,cohort2
CL-33_0cc6k,15655,188,2,2026-05-07 13:11:15.286785,cohort2
9-0rCG2UuDA,9566,21,0,2026-05-07 13:11:15.286785,cohort2
9Wj5am9s5U8,17810,254,3,2026-05-07 13:11:15.286785,cohort2
KptiqNWaoxc,5058,65,5,2026-05-07 13:11:15.286785,cohort2
5nkyl-TlJhg,8099,244,2,2026-05-07 13:11:15.286785,cohort2
3DhM40l_UT8,5855,38,3,2026-05-07 13:11:15.286785,cohort2
g3nC6ah4Jeo,301989,3013,1,2026-05-07 13:11:15.286785,cohort2
HZHchMlBFxk,56736,6556,74,2026-05-07 13:11:15.286785,cohort2
WsERYs4K_eI,9989,507,21,2026-05-07 13:11:15.286785,cohort2
czoj2EZaK50,6145,986,15,2026-05-07 13:11:15.286785,cohort2
aZHON20BuD0,15316,333,2,2026-05-07 13:11:15.286785,cohort2
RKm1-7OCVPw,12558,48,1,2026-05-07 13:11:15.286785,cohort2
OazBqSpCEoA,93255,688,2,2026-05-07 13:11:15.286785,cohort2
iHQ-auaYxqw,9790,70,0,2026-05-07 13:11:15.286785,cohort2
0P8jQM_RSbg,4522,75,4,2026-05-07 13:11:15.286785,cohort2
O1Rm0Npcxhc,7160,78,18,2026-05-07 13:11:15.286785,cohort2
7P9VVuUgkmw,8105,221,0,2026-05-07 13:11:15.286785,cohort2
mteZU7yoafE,4517,7,0,2026-05-07 13:11:15.286785,cohort2
I2wYnsHQ0Xs,11982,322,0,2026-05-07 13:11:15.286785,cohort2
oNyPIpZFaak,26525,597,8,2026-05-07 13:11:15.286785,cohort2
aWkJ1mCj2cc,3387,37,0,2026-05-07 13:11:15.286785,cohort2
XJ8b6MerRdc,4745,162,35,2026-05-07 13:11:15.286785,cohort2
JDRAgIl-x70,6042,37,1,2026-05-07 13:11:15.286785,cohort2
TAeMYuwA8EE,26570,263,1,2026-05-07 13:11:15.286785,cohort2
zQTbUsLIu58,8068,29,0,2026-05-07 13:11:15.286785,cohort2
btJXWbbnJHQ,12931,19,0,2026-05-07 13:11:15.286785,cohort2
b6H12EIUmoU,3577,25,0,2026-05-07 13:11:15.286785,cohort2
kkSA8x_bWtU,12052,451,27,2026-05-07 13:11:15.286785,cohort2
YyNV_rDWt2E,29732,135,0,2026-05-07 13:11:15.286785,cohort2
03jvPpySFTk,1834,45,35,2026-05-07 13:11:15.286785,cohort2
lgnW9R4ZnJs,12852,269,8,2026-05-07 13:11:15.286785,cohort2
Cm3jOxBWfGk,8503,28,1,2026-05-07 13:11:15.286785,cohort2
dj4B_HQcsz0,19143,0,0,2026-05-07 13:11:15.286785,cohort2
xnjfMUU0ubc,2203,24,0,2026-05-07 13:11:15.286785,cohort2
ZzbdOPmfYYI,187965,9392,24,2026-05-07 13:11:15.286785,cohort2
ic2qcpuoBCs,7353,101,5,2026-05-07 13:11:15.286785,cohort2
vLQkW84t-OA,11513,38,0,2026-05-07 13:11:15.286785,cohort2
x7vQUhOiduA,3314,0,0,2026-05-07 13:11:15.286785,cohort2
i7JPPJZj9JI,10113,221,2,2026-05-07 13:11:15.286785,cohort2
kdYiDfHjENU,17871,122,0,2026-05-07 13:11:15.286785,cohort2
-TjsD7VQLYg,5975,0,6,2026-05-07 13:11:15.286785,cohort2
PNi3GBdkUcs,3734,48,1,2026-05-07 13:11:15.286785,cohort2
YBZ9d7_CmHQ,2668,7,0,2026-05-07 13:11:15.286785,cohort2
PJ1l1O8s9Rk,1735,50,0,2026-05-07 13:11:15.286785,cohort2
GjFwFfQGHVE,3476,15,0,2026-05-07 13:11:15.286785,cohort2
GkhDx9sHTkY,2956,27,0,2026-05-07 13:11:15.286785,cohort2
HdA-m8pxgUE,3221,0,1,2026-05-07 13:11:15.286785,cohort2
8iK0Wnbo4ss,24752,0,3,2026-05-07 13:11:15.286785,cohort2
vp8Dl8jLtpQ,31437,200,2,2026-05-07 13:11:15.286785,cohort2
KuWDY_q0cl4,27714,156,2,2026-05-07 13:11:15.286785,cohort2
JYLiA6eYotI,3556,16,0,2026-05-07 13:11:15.286785,cohort2
G1DI7TH3ORQ,7426,0,0,2026-05-07 13:11:15.286785,cohort2
GYtLVLAjkNI,4844,38,0,2026-05-07 13:11:15.286785,cohort2
z16TsgBLLuI,2728,11,0,2026-05-07 13:11:15.286785,cohort2
zkjcNg-K7aE,4551,8,0,2026-05-07 13:11:15.286785,cohort2
wG0JaQdQRR0,7681,39,0,2026-05-07 13:11:15.286785,cohort2
s8Vt0NbGg_s,4700,228,7,2026-05-07 13:11:15.286785,cohort2
d4gYEInVPdo,1649,14,0,2026-05-07 13:11:15.286785,cohort2
LMe1syOeDmg,3595,0,23,2026-05-07 13:11:15.286785,cohort2
wvlD8xtiTtU,1735,27,0,2026-05-07 13:11:15.286785,cohort2
ZElxIyXmlmA,7688,44,0,2026-05-07 13:11:15.286785,cohort2
XcB7ckJ2mfc,1170,38,3,2026-05-07 13:11:15.286785,cohort2
JPgAA56LnBI,5241,133,4,2026-05-07 13:11:15.286785,cohort2
lyFVARrR6YQ,1420,44,3,2026-05-07 13:11:15.286785,cohort2
JVEFIpEe7xs,86303,4334,55,2026-05-07 13:11:15.286785,cohort2
rhsqSBPGxAI,1231,22,0,2026-05-07 13:11:15.286785,cohort2
jLzcsR2Z88g,3082,61,2,2026-05-07 13:11:15.286785,cohort2
Rqxjw8UOioU,1159,34,7,2026-05-07 13:11:15.286785,cohort2
zXZhVRNrXTw,2396,62,0,2026-05-07 13:11:15.286785,cohort2
WYUtRxwErJc,2355,31,1,2026-05-07 13:11:15.286785,cohort2
dWrhPsuGAyM,20642,140,0,2026-05-07 13:11:15.286785,cohort2
5vVhyO64yy8,2810,22,3,2026-05-07 13:11:15.286785,cohort2
tKFhfEYdEQ4,1369,11,2,2026-05-07 13:11:15.286785,cohort2
_woibC1Uc4s,1154,26,3,2026-05-07 13:11:15.286785,cohort2
dtA1PDvWHWg,1196,28,0,2026-05-07 13:11:15.286785,cohort2
jIaFuaUQJj8,21417,1047,16,2026-05-07 13:11:15.286785,cohort2
